ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure2,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,HUC8,PFOR2,PWETL2,PURB2,PAGT2
11/26/12,11,26,2012-11-26T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.054,0.054,mg/l as P,Accepted,14020001,68.9,sq mi,14020001,72.01,0,0,0
9/3/09,9,3,2009-09-03T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.174,0.174,mg/l as P,Accepted,14020001,68.9,sq mi,14020001,72.01,0,0,0
1/13/04,1,13,2004-01-13T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.031,0.031,mg/l as P,Accepted,14020001,68.9,sq mi,14020001,72.01,0,0,0
5/4/09,5,4,2009-05-04T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.033,0.033,mg/l as P,Accepted,14020001,68.9,sq mi,14020001,72.01,0,0,0
3/11/08,3,11,2008-03-11T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.13,0.13,mg/l as P,Accepted,14020001,68.9,sq mi,14020001,72.01,0,0,0
9/17/12,9,17,2012-09-17T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.085,0.085,mg/l as P,Accepted,14020001,68.9,sq mi,14020001,72.01,0,0,0
8/19/08,8,19,2008-08-19T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,0.06,mg/l as P,Accepted,14020001,68.9,sq mi,14020001,72.01,0,0,0
8/15/16,8,15,2016-08-15T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.053,0.053,mg/l as P,Preliminary,14020001,68.9,sq mi,14020001,72.01,0,0,0
9/6/16,9,6,2016-09-06T00:00:00Z,USGS-09111500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.069,0.069,mg/l as P,Preliminary,14020001,68.9,sq mi,14020001,72.01,0,0,0
7/17/14,7,17,2014-07-17T00:00:00Z,USGS-09196500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,0.004,mg/l as P,Accepted,14040102,75.8,sq mi,14040102,13.38,0.72,0,0
9/6/15,9,6,2015-09-06T00:00:00Z,USGS-09405500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.003,0.003,mg/l as P,Accepted,15010008,344,sq mi,15010008,70.865,0.03,0.185,1.16
5/30/16,5,30,2016-05-30T00:00:00Z,USGS-09405500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15010008,344,sq mi,15010008,70.865,0.03,0.185,1.16
5/31/15,5,31,2015-05-31T00:00:00Z,USGS-09405500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,15010008,344,sq mi,15010008,70.865,0.03,0.185,1.16
5/31/15,5,31,2015-05-31T00:00:00Z,USGS-09405500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.015,0.015,mg/l as P,Accepted,15010008,344,sq mi,15010008,70.865,0.03,0.185,1.16
3/18/08,3,18,2008-03-18T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.024,0.024,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
1/11/12,1,11,2012-01-11T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
9/17/08,9,17,2008-09-17T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,0.006,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
2/23/16,2,23,2016-02-23T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.019,0.019,mg/l as P,Preliminary,14020001,239,sq mi,14020001,72.01,0,0,0
5/8/12,5,8,2012-05-08T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,0.016,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
5/21/08,5,21,2008-05-21T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.182,0.182,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
8/16/16,8,16,2016-08-16T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Preliminary,14020001,239,sq mi,14020001,72.01,0,0,0
5/16/16,5,16,2016-05-16T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.088,0.088,mg/l as P,Preliminary,14020001,239,sq mi,14020001,72.01,0,0,0
9/6/16,9,6,2016-09-06T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.029,0.029,mg/l as P,Preliminary,14020001,239,sq mi,14020001,72.01,0,0,0
6/15/15,6,15,2015-06-15T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.036,0.036,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
11/19/08,11,19,2008-11-19T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,0.006,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
1/28/15,1,28,2015-01-28T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,0.012,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/14/15,7,14,2015-07-14T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
4/3/13,4,3,2013-04-03T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,0.016,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
9/3/14,9,3,2014-09-03T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/21/14,7,21,2014-07-21T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
11/5/14,11,5,2014-11-05T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
11/16/15,11,16,2015-11-16T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,0.013,mg/l as P,Preliminary,14020001,239,sq mi,14020001,72.01,0,0,0
8/21/13,8,21,2013-08-21T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,0.006,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
3/11/14,3,11,2014-03-11T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
10/6/15,10,6,2015-10-06T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Preliminary,14020001,239,sq mi,14020001,72.01,0,0,0
5/20/14,5,20,2014-05-20T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.082,0.082,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
8/6/14,8,6,2014-08-06T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/8/10,7,8,2010-07-08T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.051,0.051,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
6/5/07,6,5,2007-06-05T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.021,0.021,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
2/8/05,2,8,2005-02-08T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,0.006,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
5/17/10,5,17,2010-05-17T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,0.014,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
8/15/07,8,15,2007-08-15T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,0.012,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
10/12/11,10,12,2011-10-12T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,0.004,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
2/15/11,2,15,2011-02-15T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
4/12/11,4,12,2011-04-12T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.021,0.021,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
10/24/07,10,24,2007-10-24T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
3/4/10,3,4,2010-03-04T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,0.012,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
1/18/07,1,18,2007-01-18T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,0.013,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
6/10/09,6,10,2009-06-10T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.017,0.017,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
3/16/04,3,16,2004-03-16T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
4/16/04,4,16,2004-04-16T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.019,0.019,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
4/30/09,4,30,2009-04-30T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.062,0.062,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/14/09,7,14,2009-07-14T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,0.013,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
2/12/09,2,12,2009-02-12T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
1/7/10,1,7,2010-01-07T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
12/7/10,12,7,2010-12-07T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
3/7/12,3,7,2012-03-07T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,0.014,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
11/26/12,11,26,2012-11-26T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
8/2/12,8,2,2012-08-02T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
10/14/09,10,14,2009-10-14T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
9/17/12,9,17,2012-09-17T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
9/21/09,9,21,2009-09-21T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
8/14/08,8,14,2008-08-14T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,0.013,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
4/25/16,4,25,2016-04-25T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.031,0.031,mg/l as P,Preliminary,14020001,239,sq mi,14020001,72.01,0,0,0
3/15/06,3,15,2006-03-15T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,0.012,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
9/13/06,9,13,2006-09-13T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
11/14/06,11,14,2006-11-14T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/16/03,7,16,2003-07-16T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
10/25/05,10,25,2005-10-25T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
6/20/11,6,20,2011-06-20T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.026,0.026,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
3/6/07,3,6,2007-03-06T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.023,0.023,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/21/11,7,21,2011-07-21T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.018,0.018,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
9/2/11,9,2,2011-09-02T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/26/05,7,26,2005-07-26T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,0.013,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
1/11/06,1,11,2006-01-11T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,0.012,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
12/4/07,12,4,2007-12-04T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,0.014,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
4/10/07,4,10,2007-04-10T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.028,0.028,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
4/7/05,4,7,2005-04-07T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/17/01,7,17,2001-07-17T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/17/01,7,17,2001-07-17T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
8/22/01,8,22,2001-08-22T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.05,0.05,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
8/22/01,8,22,2001-08-22T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.48,0.48,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
1/14/04,1,14,2004-01-14T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.07,0.07,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
1/14/04,1,14,2004-01-14T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,0.03,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
12/16/08,12,16,2008-12-16T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.047,0.047,mg/l as P,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
12/16/08,12,16,2008-12-16T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.071,0.071,mg/l as P,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
3/24/09,3,24,2009-03-24T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.045,0.045,mg/l as P,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
3/24/09,3,24,2009-03-24T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.07,0.07,mg/l as P,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
11/28/01,11,28,2001-11-28T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.04,0.04,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
11/28/01,11,28,2001-11-28T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,0.06,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
3/7/01,3,7,2001-03-07T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
3/7/01,3,7,2001-03-07T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,0.06,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
6/13/01,6,13,2001-06-13T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
6/13/01,6,13,2001-06-13T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
3/6/02,3,6,2002-03-06T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.04,0.04,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
3/6/02,3,6,2002-03-06T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.07,0.07,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
5/24/06,5,24,2006-05-24T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.04,0.04,mg/l as P,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
5/24/06,5,24,2006-05-24T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.193,0.193,mg/l as P,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
8/23/00,8,23,2000-08-23T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Historical,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
8/23/00,8,23,2000-08-23T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.1,0.1,mg/l as P,Historical,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
1/6/00,1,6,2000-01-06T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.05,0.05,mg/l as P,Historical,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
1/6/00,1,6,2000-01-06T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Historical,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
1/10/00,1,10,2000-01-10T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.01,0.01,mg/l as P,Historical,14020001,239,sq mi,14020001,72.01,0,0,0
1/10/00,1,10,2000-01-10T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Historical,14020001,239,sq mi,14020001,72.01,0,0,0
6/27/02,6,27,2002-06-27T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/12/06,7,12,2006-07-12T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
6/19/01,6,19,2001-06-19T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
6/19/01,6,19,2001-06-19T00:00:00Z,USGS-09112200,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,14020001,239,sq mi,14020001,72.01,0,0,0
7/8/14,7,8,2014-07-08T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.047,0.047,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
9/10/15,9,10,2015-09-10T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.056,0.056,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
3/27/15,3,27,2015-03-27T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.088,0.088,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
4/23/14,4,23,2014-04-23T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.903,0.903,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
12/10/12,12,10,2012-12-10T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
7/7/16,7,7,2016-07-07T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.047,0.047,mg/l as P,Preliminary,14010005,7986,sq mi,14010005,84.42,0,0,0.13
5/20/14,5,20,2014-05-20T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.425,0.425,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
12/3/15,12,3,2015-12-03T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Preliminary,14010005,7986,sq mi,14010005,84.42,0,0,0.13
6/5/15,6,5,2015-06-05T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.36,0.36,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
11/26/14,11,26,2014-11-26T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
10/22/13,10,22,2013-10-22T00:00:00Z,USGS-09095500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.033,0.033,mg/l as P,Accepted,14010005,7986,sq mi,14010005,84.42,0,0,0.13
5/24/00,5,24,2000-05-24T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,0.02,mg/l as P,Historical,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
5/24/00,5,24,2000-05-24T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,0.05,mg/l as P,Historical,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
12/13/00,12,13,2000-12-13T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,0.03,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
12/13/00,12,13,2000-12-13T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
8/28/02,8,28,2002-08-28T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,0,,Accepted,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
8/28/02,8,28,2002-08-28T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,0.06,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
6/25/02,6,25,2002-06-25T00:00:00Z,USGS-09431500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,0.03,mg/l as P,Preliminary,15040002,2829,sq mi,15040002,38.79,0.01,0.02,0.53
