ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,SITE_ID,YEAR,PFOR,PWETL,PURB,PAGT,HUC8,HUC8_NM,HUC2,STRAHLER,ST_ORDER
2001-04-10,4,10,2001-04-10T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.034,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-08-23,8,23,2000-08-23T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.007,mg/l as P,Historical,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2004-06-23,6,23,2004-06-23T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2012-04-18,4,18,2012-04-18T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2012-07-09,7,9,2012-07-09T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.03,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2012-02-03,2,3,2012-02-03T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.09,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2017-02-08,2,8,2017-02-08T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.23,mg/l as P,Preliminary,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2000-05-24,5,24,2000-05-24T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2006-06-15,6,15,2006-06-15T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.02,mg/l as P,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2011-08-24,8,24,2011-08-24T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2011-05-10,5,10,2011-05-10T00:00:00Z,USGS-09306255,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14050006,262,sq mi,WCOP99-0506,2000,47.84,0.11,0,0,14050006,PICEANCE-YELLOW,14,3,3rd
2000-08-23,8,23,2000-08-23T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.028,mg/l as P,Historical,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-29,8,29,2001-08-29T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-10-04,10,4,2001-10-04T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.006,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-10-04,10,4,2001-10-04T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-05-08,5,8,2001-05-08T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.013,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-06-14,6,14,2006-06-14T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.014,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-06-14,6,14,2006-06-14T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.041,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-04-12,4,12,2000-04-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-06-07,6,7,2000-06-07T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.017,mg/l as P,Historical,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-06-07,6,7,2000-06-07T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.048,mg/l as P,Historical,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-04-12,4,12,2000-04-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Historical,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-10-12,10,12,2000-10-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.007,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-10-12,10,12,2000-10-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.026,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-10-03,10,3,2006-10-03T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.008,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-10-03,10,3,2006-10-03T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-04-19,4,19,2006-04-19T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.014,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-04-19,4,19,2006-04-19T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.071,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2005-10-12,10,12,2005-10-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.026,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2005-10-12,10,12,2005-10-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.01,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-07-12,7,12,2006-07-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.038,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-09-12,9,12,2006-09-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.007,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-09-12,9,12,2006-09-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.024,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-07-12,7,12,2006-07-12T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.013,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2011-04-05,4,5,2011-04-05T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.062,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-05-24,5,24,2007-05-24T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.01,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-05-24,5,24,2007-05-24T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.041,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2011-09-22,9,22,2011-09-22T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.025,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-01-26,1,26,2000-01-26T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.017,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-01-26,1,26,2000-01-26T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-03-22,3,22,2000-03-22T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.017,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-03-22,3,22,2000-03-22T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.036,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-10-24,10,24,2001-10-24T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.015,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-10-24,10,24,2001-10-24T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.042,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-10-03,10,3,2000-10-03T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.022,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-10-03,10,3,2000-10-03T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.071,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.037,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-04-18,4,18,2001-04-18T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.085,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-13,6,13,2001-06-13T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.046,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-13,6,13,2001-06-13T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.089,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-19,7,19,2001-07-19T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.026,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-10-16,10,16,2007-10-16T00:00:00Z,USGS-09058000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.079,mg/l as P,Accepted,14010001,2379,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2004-05-24,5,24,2004-05-24T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2004-07-12,7,12,2004-07-12T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2013-09-07,9,7,2013-09-07T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Preliminary,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2005-01-24,1,24,2005-01-24T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.003,mg/l as P,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2005-12-21,12,21,2005-12-21T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.002,mg/l as P,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2005-09-08,9,8,2005-09-08T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2001-07-19,7,19,2001-07-19T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.066,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-02-15,2,15,2001-02-15T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.015,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-02-15,2,15,2001-02-15T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.049,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-22,3,22,2001-03-22T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.021,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-22,3,22,2001-03-22T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.059,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-01-10,1,10,2001-01-10T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.014,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-01-10,1,10,2001-01-10T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.033,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-23,8,23,2001-08-23T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.021,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-23,8,23,2001-08-23T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.057,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-15,11,15,2001-11-15T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.011,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-15,11,15,2001-11-15T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.039,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-12-19,12,19,2001-12-19T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.013,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-12-19,12,19,2001-12-19T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.035,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-11-06,11,6,2006-11-06T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.012,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-11-06,11,6,2006-11-06T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.036,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-06-28,6,28,2006-06-28T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.033,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-06-28,6,28,2006-06-28T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.081,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-04-19,4,19,2000-04-19T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.044,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-04-19,4,19,2000-04-19T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.091,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-09-13,9,13,2000-09-13T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.031,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-09-13,9,13,2000-09-13T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.067,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-07-18,7,18,2006-07-18T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.044,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2005-04-12,4,12,2005-04-12T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.002,mg/l as P,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2005-06-28,6,28,2005-06-28T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2005-03-23,3,23,2005-03-23T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2000-08-21,8,21,2000-08-21T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.003,mg/l as P,Historical,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2000-08-21,8,21,2000-08-21T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Historical,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2001-08-28,8,28,2001-08-28T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2001-08-28,8,28,2001-08-28T00:00:00Z,USGS-09073300,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.003,mg/l as P,Accepted,14010004,75.8,sq mi,WCOP99-0503,2000,0,0,0,0,14010004,ROARING FORK,14,1,0-1st
2006-07-18,7,18,2006-07-18T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.093,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-08-02,8,2,2006-08-02T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.042,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-08-02,8,2,2006-08-02T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.087,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-09-26,9,26,2006-09-26T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.021,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-09-26,9,26,2006-09-26T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.053,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-12-05,12,5,2000-12-05T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.018,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-12-05,12,5,2000-12-05T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.037,mg/l as P,Accepted,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-02-16,2,16,2000-02-16T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.014,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-02-16,2,16,2000-02-16T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.038,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-05-17,5,17,2000-05-17T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.026,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-05-17,5,17,2000-05-17T00:00:00Z,USGS-395930105510700,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.047,mg/l as P,Historical,14010001,14.7,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
